# path	total	silent_pass	reason
src/openminion/modules/llm/providers/cortensor/adapter.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/llm/providers/factory.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/llm/providers/normalization.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/llm/providers/openrouter/adapter.py	1	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/llm/providers/plugins.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/llm/providers/transport/debug.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/llm/providers/transport/http.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/llm/providers/transport/trace.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/llm/runtime/client.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/llm/runtime/flow.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/cli.py	7	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/diagnostics/debug.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/diagnostics/export.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/diagnostics/introspection.py	6	4	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/observability/emitter.py	1	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/portability/service.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/candidate_lifecycle.py	3	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/consolidation/eligibility.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/consolidation/extract.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/consolidation/merge.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/gc_capacity.py	1	0	current broad-handler baseline; transaction rollback boundary moved from gc.py by MRGC
src/openminion/modules/memory/runtime/gc_confidence.py	1	0	current broad-handler baseline; transaction rollback boundary moved from gc.py by MRGC
src/openminion/modules/memory/runtime/gc_insights.py	1	0	current broad-handler baseline; transaction rollback boundary moved from gc.py by MRGC
src/openminion/modules/memory/runtime/gc_summaries.py	1	0	current broad-handler baseline; transaction rollback boundary moved from gc.py by MRGC
src/openminion/modules/memory/runtime/identity_seeder.py	2	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/purge.py	2	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/remote_transport.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/retrieval_pipeline.py	4	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/session_lifecycle.py	12	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/skill_promotion.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/sleep_runner.py	4	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/staging.py	4	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/runtime/turn_recording.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/service/queries.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/storage/audit.py	3	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/storage/factory.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/storage/sqlite/store.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/storage/sqlite/write.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/submissions/sdk_path.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/memory/surfacing/agent_context.py	9	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/policy/adapters/brain.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/policy/adapters/tool.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/registry/manifest.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/retrieve/cli.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/retrieve/runtime/retrieval.py	5	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/retrieve/runtime/retrieve.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/retrieve/storage/store.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/runtime/intervention.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/runtime/sandboxes/daytona/client.py	9	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/runtime/sandboxes/modal.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/secret/service.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/session/diagnostics/cleanup.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/session/fork_restore/telemetry.py	1	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/session/storage/cron_store.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/session/storage/events.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/session/storage/migrations/versions/0001_baseline.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/session/storage/replay.py	2	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/session/storage/store.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/session/storage/summaries.py	1	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/skill/authoring.py	1	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/skill/proposal/promotion.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/skill/proposal/review.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/skill/runtime/parser.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/skill/runtime/skill/__init__.py	1	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/skill/runtime/skill/catalog.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/skill/runtime/skill/ingest.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/backends/blob_store.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/backends/hybrid_store.py	7	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/backends/postgres.py	13	3	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/cli.py	16	5	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/drill.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/engine.py	2	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/migrations/alembic.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/migrations/backup.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/migrations/runner.py	7	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/migrations/transfer.py	7	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/migrations/verify.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/progress.py	5	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/record_store.py	17	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/runtime/context.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/runtime/health_emitter.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/runtime/migrations.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/runtime/module_integrity.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/runtime/module_io.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/runtime/module_ops.py	7	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/runtime/retrieval_service.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/runtime/session_store/backend.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/runtime/validation.py	4	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/runtime/vector_index.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/storage/runtime/vector_sync.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/task/events.py	1	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/task/runtime/lifecycle.py	3	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/task/runtime/migration_runner.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/telemetry/events/module.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/telemetry/export/otel.py	4	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/telemetry/storage/hook.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/telemetry/trace/structured.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/authoring/service.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/bootstrap/registration.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/bootstrap/runtime_build.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/cli/runtime.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/dispatch.py	1	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/executor.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/exposure/__init__.py	5	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/exposure/service.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/family/events.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/family/runtime.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/registry/__init__.py	1	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/registry/catalog.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/runtime/context.py	8	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/runtime/environment.py	1	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/runtime/plugin.py	7	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/runtime/plugins.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/runtime/policy.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/runtime/registry_toolspec.py	9	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/runtime/repositories.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/runtime/tools_core.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/schema_service.py	10	4	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/modules/tool/selection/service.py	8	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/context/history.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/execution/composition.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/execution/finalization.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/execution/followup.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/execution/loop_quality.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/execution/progress.py	3	3	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/execution/resources.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/execution/tool_arguments.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/execution/tool_plan.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/identity_binding.py	11	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/memory/gateway_adapter.py	7	4	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/service.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/agent/telemetry.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/brain/client.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/brain/factory/retrieve.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/brain/factory/rlm.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/brain/factory/vector.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/brain/metadata.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/brain/post_execution/context.py	13	6	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/brain/post_execution/followup.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/brain/post_execution/mixin.py	2	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/brain/post_execution/reset.py	6	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/brain/post_execution/usage.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/brain/service.py	5	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/context/adapter.py	2	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/context/session.py	8	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/cron/scheduler.py	6	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/gateway/context.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/gateway/memory.py	5	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/gateway/security.py	1	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/gateway/service.py	6	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/gateway/turn/__init__.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/gateway/turn/lifecycle.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/gateway/turn/runtime.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/health/lifecycle.py	3	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/health/observability.py	4	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/health/probes.py	3	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/identity/client.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/a2a_delegate.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/bootstrap.py	5	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/catalog.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/channel_supervisor.py	5	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/cli.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/cron/delivery.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/cron/executor.py	15	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/daemon.py	6	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/engine.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/ingress/execution.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/ingress/payloads.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/ingress/timing.py	3	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/manager.py	3	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/memory.py	5	4	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/plugins/discovery.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/plugins/hook_runner.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/plugins/registry.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/routine_context.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/sidecars/manager.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/services/runtime/turn_input/queue.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/agent/plugin.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/dispatch.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/providers/pinchtab/client.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/providers/pinchtab/daemon.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/providers/playwright/actions.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/providers/playwright/coercion.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/providers/playwright/outputs.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/providers/playwright/provider.py	4	4	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/providers/playwright/runtime.py	4	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/providers/playwright/snapshot_text.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/providers/playwright/snapshots.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/runtime.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/session_state.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/tab_resolver.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/browser/tool.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/code/plugin.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/exec/process.py	7	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/exec/sessions.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/fetch/plugin.py	2	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/fetch/policy.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/fetch/providers/core_http.py	2	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/fetch/providers/firecrawl/provider.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/fetch/providers/scrapling/provider.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/fetch/providers/tinyfish/provider.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/file/backends/local.py	10	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/github/rest.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/ip/plugin.py	5	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/location/plugin.py	6	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/mcp/manager.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/mcp/server/published.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/mcp/session.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/mcp/transport.py	2	1	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/mcp/transport_protocol.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/ops/change.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/ops/service.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/ops/transports.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/reaction/plugin.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/search/plugin.py	3	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/search/providers/brave/plugin.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/search/providers/brave/provider.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/search/providers/firecrawl/provider.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/search/providers/serpapi/provider.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/search/providers/serper/provider.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/search/providers/tavily/search.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/search/providers/tinyfish/provider.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/skill/plugin.py	5	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/skill/url_ingest.py	5	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/task/plugin.py	5	2	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/task/scheduled_task/runtime.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/task/scheduled_task/views.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/time/plugin.py	5	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/tool_catalog/plugin.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/weather/plugin.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/weather/providers/openmeteo/plugin.py	4	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/weather/providers/openmeteo/runtime.py	2	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
src/openminion/tools/weather/providers/weatherapi/provider.py	1	0	current broad-handler baseline; ratchet by narrowing or typed-boundary-keep disposition
